observ,profile1,tectonics1,tg1,profile2,tectonics2,profile3,tg2,tectonics3,tg3,profile4,tectonics4,tg4,profile5,tectonics5,tg5,profile6,tectonics6,tg6,profile7,tectonics7,tg7,profile8,tectonics8,tg8,profile9,tectonics9,tg9,profile10,tectonics10,tg10,profile11,tectonics11,tg11,profile12,tectonics12,tg12,profile13,tectonics13,tg13,profile14,tectonics14,tg14,profile15,tectonics15,tg15,profile16,tectonics16,tg16,profile17,tectonics17,tg17,profile18,tectonics18,tg18,profile19,tectonics19,tg19,profile20,tectonics20,tg20,profile21,tectonics21,tg21,profile22,tectonics22,tg22,profile23,tectonics23,tg23,profile24,tectonics24,tg24,profile25,tectonics25,tg25
331,-3500,Ph,0.05959421,-4450,Ma,-4400,0.05889147,Pc,0.07532998,-3300,Ma,0.06502649,-7300,Pc,0.06545271,-3150,Pc,0.07206682,-5150,Pc,0.07767503,-4750,Pc,0.07206682,-6450,Pc,0.07532998,-4350,Pc,0.06588456,-4750,Ma,0.06031394,-4750,Ma,0.06813234,-4200,Ma,0.06721504,-3550,Ma,0.05854629,-2700,Ma,0.05469926,-3650,Ma,0.0553049,-3650,Ph,0.0553049,-1950,Ph,0.05268023,-7350,Ma,0.05500041,-3150,Ph,0.05324171,-7400,Ph,0.04720483,-2250,Ph,0.05132705,-3700,Ph,0.08082045,-3550,Ph,0.08082045,-4900,Ph,0.06721504
332,-3500,Ph,0.05959421,-4450,Ma,-4400,0.05889147,Pc,0.07532998,-3300,Pc,0.06502649,-7350,Pc,0.06545271,-3200,Pc,0.07206682,-5200,Pc,0.07767503,-4550,Pc,0.07206682,-6450,Pc,0.07532998,-4350,Pc,0.06588456,-4600,Ma,0.06031394,-4700,Ma,0.06813234,-4200,Ma,0.06721504,-3550,Ma,0.05854629,-2700,Ma,0.05469926,-3650,Ma,0.0553049,-3650,Ph,0.0553049,-1500,Ph,0.05268023,-7350,Ma,0.05500041,-3100,Ph,0.05324171,-7400,Ph,0.04720483,-2550,Ph,0.05132705,-3700,Ph,0.08082045,-3600,Ph,0.08082045,-4900,Ph,0.06721504
333,-3500,Ph,0.05959421,-4450,Ma,-4400,0.05889147,Pc,0.07532998,-3150,Pc,0.06502649,-7350,Pc,0.06545271,-3200,Pc,0.07206682,-5200,Pc,0.07767503,-4550,Pc,0.07206682,-6400,Pc,0.07532998,-4150,Pc,0.06588456,-4600,Ma,0.06031394,-4700,Ma,0.06813234,-4900,Ma,0.06721504,-3550,Ma,0.05854629,-2750,Ma,0.05469926,-3700,Ma,0.0553049,-3650,Ph,0.0553049,-1500,Ph,0.05268023,-7950,Ma,0.05500041,-3100,Ph,0.05324171,-7350,Ph,0.04720483,-2550,Ph,0.05132705,-3700,Ph,0.08082045,-3600,Ph,0.08082045,-4900,Ph,0.06721504
334,-3500,Ph,0.05959421,-4450,Ma,-4450,0.05889147,Pc,0.07532998,-3150,Pc,0.06502649,-7100,Pc,0.06545271,-3200,Pc,0.07206682,-5200,Pc,0.07767503,-4600,Pc,0.07206682,-6400,Pc,0.07532998,-4150,Pc,0.06588456,-4650,Ma,0.06031394,-4650,Ma,0.06813234,-4900,Ma,0.06721504,-3550,Ma,0.05854629,-2750,Ma,0.05469926,-3700,Ma,0.0553049,-3650,Ph,0.0553049,-1550,Ph,0.05268023,-7950,Ma,0.05500041,-3050,Ph,0.05324171,-7350,Ph,0.04720483,-2500,Ph,0.05132705,-3700,Ph,0.08082045,-3600,Ph,0.08082045,-4900,Ph,0.06721504
335,-3500,Ph,0.05959421,-4450,Ma,-4450,0.05889147,Pc,0.07532998,-3250,Pc,0.06502649,-7100,Pc,0.06545271,-3200,Pc,0.07206682,-5200,Pc,0.07767503,-4600,Pc,0.07206682,-6350,Pc,0.07532998,-4150,Pc,0.06588456,-4650,Ma,0.06031394,-4650,Ma,0.06813234,-4450,Ma,0.06721504,-3600,Ma,0.05854629,-2150,Ma,0.05469926,-3750,Ma,0.0553049,-3650,Ph,0.0553049,-1550,Ph,0.05268023,-8000,Ma,0.05500041,-3050,Ph,0.05324171,-7950,Ph,0.04720483,-2500,Ph,0.05132705,-3700,Ph,0.08082045,-3600,Ph,0.08082045,-4900,Ph,0.06721504
336,-3500,Ph,0.05959421,-4450,Ma,-4450,0.05889147,Pc,0.07532998,-3250,Pc,0.06502649,-7400,Pc,0.06545271,-3250,Pc,0.07206682,-5200,Pc,0.07767503,-3500,Pc,0.07206682,-6350,Pc,0.07532998,-4150,Pc,0.06588456,-4700,Ma,0.06031394,-4600,Ma,0.06813234,-4450,Ma,0.06721504,-3600,Ma,0.05854629,-2150,Ma,0.05469926,-3750,Ma,0.0553049,-3700,Ph,0.0553049,-1600,Ph,0.05268023,-8000,Ma,0.05500041,-2900,Ph,0.05324171,-7950,Ph,0.04720483,-2450,Ph,0.05132705,-3700,Ph,0.08082045,-3050,Ph,0.08082045,-4950,Ph,0.06721504
337,-3500,Ph,0.05959421,-4450,Ma,-4450,0.05889147,Pc,0.07532998,-3200,Pc,0.06502649,-7400,Pc,0.06545271,-3250,Pc,0.07206682,-5200,Pc,0.07767503,-3450,Pc,0.07206682,-6300,Pc,0.07532998,-4150,Pc,0.06588456,-4700,Ma,0.06031394,-4600,Ma,0.06813234,-4500,Ma,0.06721504,-3600,Ma,0.05854629,-2200,Ma,0.05469926,-3800,Ma,0.0553049,-3700,Ph,0.0553049,-1600,Ph,0.05268023,-7700,Ma,0.05500041,-2900,Ph,0.05324171,-8000,Ph,0.04720483,-2450,Ph,0.05132705,-3750,Ph,0.08082045,-3050,Ph,0.08082045,-4950,Ph,0.06721504
338,-3550,Ph,0.05959421,-4450,Ma,-4450,0.05889147,Pc,0.07532998,-3200,Pc,0.06502649,-7450,Pc,0.06545271,-3250,Pc,0.07206682,-5200,Pc,0.07767503,-3400,Pc,0.07206682,-6300,Pc,0.07532998,-4150,Pc,0.06588456,-3800,Ma,0.06031394,-4550,Ma,0.06813234,-4500,Ma,0.06721504,-3600,Ma,0.05854629,-2200,Ma,0.05469926,-3800,Ma,0.0553049,-3700,Ph,0.0553049,-4250,Ph,0.05268023,-7700,Ma,0.05500041,-2950,Ph,0.05324171,-8000,Ph,0.04720483,-2350,Ph,0.05132705,-3750,Ph,0.08082045,-3100,Ph,0.08082045,-4950,Ph,0.06721504
339,-3550,Ph,0.05959421,-4450,Ma,-4450,0.05889147,Pc,0.07532998,-2750,Pc,0.06502649,-7450,Pc,0.06545271,-3250,Pc,0.07206682,-5250,Pc,0.07767503,-3350,Pc,0.07206682,-6650,Pc,0.07532998,-4400,Pc,0.06588456,-3800,Ma,0.06031394,-4550,Ma,0.06813234,-5750,Ma,0.06721504,-3600,Ma,0.05854629,-2250,Ma,0.05469926,-3850,Ma,0.0553049,-3700,Ph,0.0553049,-4250,Ph,0.05268023,-7850,Ma,0.05500041,-2950,Ph,0.05324171,-7700,Ph,0.04720483,-2350,Ph,0.05132705,-3750,Ph,0.08082045,-3100,Ph,0.08082045,-4950,Ph,0.06721504
340,-3550,Ph,0.05959421,-4500,Ma,-4500,0.05889147,Pc,0.07532998,-2750,Pc,0.06502649,-7600,Pc,0.06545271,-2850,Pc,0.07206682,-5250,Pc,0.07767503,-3350,Pc,0.07206682,-6650,Pc,0.07532998,-4400,Pc,0.06588456,-3900,Ma,0.06031394,-4500,Ma,0.06813234,-5750,Ma,0.06721504,-3600,Ma,0.05854629,-2250,Ma,0.05469926,-3850,Ma,0.0553049,-3750,Ph,0.0553049,-3600,Ph,0.05268023,-7850,Ma,0.05500041,-3000,Ph,0.05324171,-7700,Ph,0.04720483,-2300,Ph,0.05132705,-3750,Ph,0.08082045,-3150,Ph,0.08082045,-4950,Ph,0.06721504
341,-3550,Ph,0.05959421,-4500,Ma,-4500,0.05889147,Pc,0.07532998,-2800,Pc,0.06502649,-7600,Pc,0.06545271,-2850,Pc,0.07206682,-5250,Pc,0.07767503,-3300,Pc,0.07206682,-6600,Pc,0.07532998,-3800,Pc,0.06588456,-3900,Ma,0.06031394,-4500,Ma,0.06813234,-5750,Ma,0.06721504,-3600,Ma,0.05854629,-2300,Ma,0.05469926,-3900,Ma,0.0553049,-3750,Ph,0.0553049,-3600,Ph,0.05268023,-7650,Ma,0.05500041,-3000,Ph,0.05324171,-7850,Ph,0.04720483,-2300,Ph,0.05132705,-3750,Ph,0.08082045,-3150,Ph,0.08082045,-4950,Ph,0.06721504
342,-3550,Ph,0.05959421,-4500,Ma,-4500,0.05889147,Pc,0.07532998,-2800,Pc,0.06502649,-7550,Pc,0.06545271,-2850,Pc,0.07206682,-5300,Pc,0.07767503,-3300,Pc,0.07206682,-6600,Pc,0.07532998,-3800,Pc,0.06588456,-3850,Ma,0.06031394,-4900,Ma,0.06813234,-5750,Ma,0.06721504,-3600,Ma,0.05854629,-2300,Ma,0.05469926,-3900,Ma,0.0553049,-3750,Ph,0.0553049,-3500,Ph,0.05268023,-7650,Ma,0.05500041,-3300,Ph,0.05324171,-7850,Ph,0.04720483,-2400,Ph,0.05132705,-3750,Ph,0.08082045,-3700,Ph,0.08082045,-5000,Ph,0.06721504
343,-3550,Ph,0.05959421,-4500,Ma,-4500,0.05889147,Pc,0.07532998,-2850,Pc,0.06502649,-7550,Pc,0.06545271,-2850,Pc,0.07206682,-5300,Pc,0.07767503,-3250,Pc,0.07206682,-5400,Pc,0.07532998,-3800,Pc,0.06588456,-3850,Ma,0.06031394,-4900,Ma,0.06813234,-5700,Ma,0.06721504,-2950,Ma,0.05854629,-2300,Ma,0.05469926,-3950,Ma,0.0553049,-3750,Ph,0.0553049,-3500,Ph,0.05268023,-7650,Ma,0.05500041,-3300,Ph,0.05324171,-7650,Ph,0.04720483,-2400,Ph,0.05132705,-3150,Ph,0.08082045,-3700,Ph,0.08082045,-5000,Ph,0.06721504
344,-3600,Ph,0.05959421,-4500,Ma,-4300,0.05889147,Pc,0.07532998,-2850,Pc,0.06502649,-7200,Pc,0.06545271,-2900,Pc,0.07206682,-5300,Pc,0.07767503,-3250,Pc,0.07206682,-5400,Pc,0.07532998,-3800,Pc,0.06588456,-3100,Ma,0.06031394,-4900,Ma,0.06813234,-5700,Ma,0.06721504,-2950,Ma,0.05854629,-2300,Ma,0.05469926,-3950,Ma,0.0553049,-3800,Ph,0.0553049,-3650,Ph,0.05268023,-7650,Ma,0.05500041,-3250,Ph,0.05324171,-7650,Ph,0.04720483,-4700,Ph,0.05132705,-3150,Ph,0.08082045,-3700,Ph,0.08082045,-5000,Ph,0.06721504
345,-3600,Ph,0.05959421,-4500,Ma,-4300,0.05889147,Pc,0.07532998,-2900,Pc,0.06502649,-7200,Pc,0.06545271,-2900,Pc,0.07206682,-5350,Pc,0.07767503,-3200,Pc,0.07206682,-5400,Pc,0.07532998,-3750,Pc,0.06588456,-3100,Ma,0.06031394,-4900,Ma,0.06813234,-5800,Ma,0.06721504,-2950,Ma,0.05854629,-2350,Ma,0.05469926,-3300,Ma,0.0553049,-3800,Ph,0.0553049,-3650,Ph,0.05268023,-7900,Ma,0.05500041,-3250,Ph,0.05324171,-7900,Ph,0.04720483,-4700,Ph,0.05132705,-3200,Ph,0.08082045,-3700,Ph,0.08082045,-5000,Ph,0.06721504
346,-3600,Ph,0.05959421,-4500,Ma,-4300,0.05889147,Pc,0.07532998,-2900,Pc,0.06502649,-6450,Pc,0.06545271,-2900,Pc,0.07206682,-5350,Pc,0.07767503,-3200,Pc,0.07206682,-5400,Pc,0.07532998,-3750,Pc,0.06588456,-3400,Pc,0.06031394,-4850,Ma,0.06813234,-5800,Ma,0.06721504,-2950,Ma,0.05854629,-2350,Ma,0.05469926,-3300,Ma,0.0553049,-3800,Ph,0.0553049,-1950,Ph,0.05268023,-7900,Ma,0.05500041,-3250,Ph,0.05324171,-7900,Ph,0.04720483,-4650,Ph,0.05132705,-3200,Ph,0.08082045,-3750,Ph,0.08082045,-5000,Ph,0.06721504
347,-3600,Ph,0.05959421,-4500,Ma,-4300,0.05889147,Pc,0.07532998,-2950,Pc,0.06502649,-6450,Pc,0.06545271,-2900,Pc,0.07206682,-5350,Pc,0.07767503,-2900,Pc,0.07206682,-5400,Pc,0.07532998,-3750,Pc,0.06588456,-3400,Pc,0.06031394,-4850,Ma,0.06813234,-5800,Ma,0.06721504,-3000,Ma,0.05854629,-2350,Ma,0.05469926,-3300,Ma,0.0553049,-3800,Ph,0.0553049,-1950,Ph,0.05268023,-7600,Ma,0.05500041,-3250,Ma,0.05324171,-7600,Ph,0.04720483,-4650,Ph,0.05132705,-3250,Ph,0.08082045,-3750,Ph,0.08082045,-5000,Ph,0.06721504
348,-3600,Ph,0.05959421,-4300,Ma,-4250,0.05889147,Pc,0.07532998,-2950,Pc,0.06502649,-6400,Pc,0.06545271,-2650,Pc,0.07206682,-4700,Pc,0.07767503,-2900,Pc,0.07206682,-5400,Pc,0.07532998,-3750,Pc,0.06588456,-3350,Pc,0.06031394,-4800,Ma,0.06813234,-5800,Ma,0.06721504,-3000,Ma,0.05854629,-2350,Ma,0.05469926,-3300,Ma,0.0553049,-3850,Ph,0.0553049,-2250,Ph,0.05268023,-7600,Ma,0.05500041,-3200,Ma,0.05324171,-7600,Ph,0.04720483,-4550,Ph,0.05132705,-3250,Ph,0.08082045,-3200,Ph,0.08082045,-4650,Ph,0.06721504
349,-3600,Ph,0.05959421,-4300,Ma,-4250,0.05889147,Pc,0.07532998,-3000,Pc,0.06502649,-6400,Pc,0.06545271,-2650,Pc,0.07206682,-4750,Pc,0.07767503,-2850,Pc,0.07206682,-5400,Pc,0.07532998,-3650,Pc,0.06588456,-3350,Pc,0.06031394,-4800,Ma,0.06813234,-5850,Ma,0.06721504,-3000,Ma,0.05854629,-2400,Ma,0.05469926,-3350,Ma,0.0553049,-3850,Ph,0.0553049,-2250,Ph,0.05268023,-7600,Ma,0.05500041,-3200,Ma,0.05324171,-7550,Ph,0.04720483,-4550,Ph,0.05132705,-3300,Ph,0.08082045,-3200,Ph,0.08082045,-4650,Ph,0.06721504
350,-2950,Ph,0.05959421,-4300,Ma,-4250,0.05889147,Pc,0.07532998,-3000,Pc,0.06502649,-6350,Pc,0.06545271,-2600,Pc,0.07206682,-4800,Pc,0.07767503,-2850,Pc,0.07206682,-5400,Pc,0.07532998,-3650,Pc,0.06588456,-3300,Pc,0.06031394,-4750,Ma,0.06813234,-5850,Ma,0.06721504,-3000,Ma,0.05854629,-2400,Ma,0.05469926,-3350,Ma,0.0553049,-3900,Ph,0.0553049,-2450,Ph,0.05268023,-7600,Ma,0.05500041,-3200,Ma,0.05324171,-7550,Ph,0.04720483,-4600,Ph,0.05132705,-3300,Ph,0.08082045,-3250,Ph,0.08082045,-4650,Ph,0.06721504
351,-2950,Ph,0.05959421,-4300,Ma,-4250,0.05889147,Pc,0.07532998,-3050,Pc,0.06502649,-6350,Pc,0.06545271,-2600,Pc,0.07206682,-4850,Pc,0.07767503,-3750,Pc,0.07206682,-5400,Pc,0.07532998,-3650,Pc,0.06588456,-3300,Pc,0.06031394,-4750,Ma,0.06813234,-5850,Ma,0.06721504,-3000,Ma,0.05854629,-2400,Ma,0.05469926,-3350,Ma,0.0553049,-3900,Ph,0.0553049,-2450,Ph,0.05268023,-7550,Ma,0.05500041,-3200,Ma,0.05324171,-8250,Ph,0.04720483,-4600,Ph,0.05132705,-3550,Ph,0.08082045,-3250,Ph,0.08082045,-4650,Ph,0.06721504
352,-3000,Ph,0.05959421,-4300,Ma,-4000,0.05889147,Pc,0.07532998,-3050,Pc,0.06502649,-6000,Pc,0.06545271,-2450,Pc,0.07206682,-4850,Pc,0.07767503,-3700,Pc,0.07206682,-5400,Pc,0.07532998,-3650,Pc,0.06588456,-3250,Pc,0.06031394,-4700,Ma,0.06813234,-5850,Ma,0.06721504,-3000,Ma,0.05854629,-2400,Ma,0.05469926,-3350,Ma,0.0553049,-3950,Ph,0.0553049,-2400,Ph,0.05268023,-7550,Ma,0.05500041,-2750,Ma,0.05324171,-8250,Ph,0.04720483,-4900,Ph,0.05132705,-3550,Ph,0.08082045,-2750,Ph,0.08082045,-4650,Ph,0.06721504
353,-3000,Ph,0.05959421,-4300,Ma,-4000,0.05889147,Pc,0.07532998,-2550,Pc,0.06502649,-6000,Pc,0.06545271,-2450,Pc,0.07206682,-4850,Pc,0.07767503,-3650,Pc,0.07206682,-5400,Pc,0.07532998,-3700,Pc,0.06588456,-3250,Pc,0.06031394,-4700,Ma,0.06813234,-5900,Ma,0.06721504,-3050,Ma,0.05854629,-2450,Ma,0.05469926,-3400,Ma,0.0553049,-3950,Ph,0.0553049,-2400,Ph,0.05268023,-7550,Ma,0.05500041,-2750,Ma,0.05324171,-8350,Ph,0.04720483,-4900,Ph,0.05132705,-3600,Ph,0.08082045,-2750,Ph,0.08082045,-4650,Ph,0.06721504
354,-3050,Ph,0.05959421,-4250,Ma,-4000,0.05889147,Pc,0.07532998,-2550,Pc,0.06502649,-6300,Pc,0.06545271,-2700,Pc,0.07206682,-4900,Pc,0.07767503,-3600,Pc,0.07206682,-5450,Pc,0.07532998,-3700,Pc,0.06588456,-2050,Pc,0.06031394,-5150,Ma,0.06813234,-5900,Ma,0.06721504,-3050,Ma,0.05854629,-2450,Ma,0.05469926,-3400,Ma,0.0553049,-3300,Ph,0.0553049,-2350,Ph,0.05268023,-7550,Ma,0.05500041,-2800,Ma,0.05324171,-8350,Ph,0.04720483,-5300,Ph,0.05132705,-3600,Ph,0.08082045,-2800,Ph,0.08082045,-4650,Ph,0.06721504
355,-3050,Ph,0.05959421,-4250,Ma,-4000,0.05889147,Pc,0.07532998,-2600,Pc,0.06502649,-6300,Pc,0.06545271,-2700,Pc,0.07206682,-4900,Pc,0.07767503,-3550,Pc,0.07206682,-5450,Pc,0.07532998,-3700,Pc,0.06588456,-2050,Pc,0.06031394,-5150,Ma,0.06813234,-6000,Ma,0.06721504,-3050,Ma,0.05854629,-2450,Ma,0.05469926,-3400,Ma,0.0553049,-3300,Ph,0.0553049,-2350,Ph,0.05268023,-8250,Ma,0.05500041,-2800,Ma,0.05324171,-8300,Ph,0.04720483,-5300,Ph,0.05132705,-3650,Ph,0.08082045,-2800,Ph,0.08082045,-4650,Ph,0.06721504
356,-3100,Ph,0.05959421,-4250,Ma,-4050,0.05889147,Pc,0.07532998,-2600,Pc,0.06502649,-5950,Pc,0.06545271,-2700,Pc,0.07206682,-4900,Pc,0.07767503,-3050,Pc,0.07206682,-5450,Pc,0.07532998,-3700,Pc,0.06588456,-3600,Pc,0.06031394,-5200,Ma,0.06813234,-6000,Ma,0.06721504,-3050,Ma,0.05854629,-2450,Ma,0.05469926,-3400,Ma,0.0553049,-3300,Ph,0.0553049,-2300,Ph,0.05268023,-8250,Ma,0.05500041,-2850,Ma,0.05324171,-8300,Ph,0.04720483,-4450,Ph,0.05132705,-3650,Ph,0.08082045,-2850,Ph,0.08082045,-4550,Ph,0.06721504
357,-3100,Ph,0.05959421,-4250,Ma,-4050,0.05889147,Pc,0.07532998,-2650,Pc,0.06502649,-5950,Pc,0.06545271,-2700,Pc,0.07206682,-4950,Pc,0.07767503,-3050,Pc,0.07206682,-5450,Pc,0.07532998,-3850,Pc,0.06588456,-3600,Pc,0.06031394,-5200,Ma,0.06813234,-6150,Ma,0.06721504,-3050,Ma,0.05854629,-2050,Ma,0.05469926,-3450,Ma,0.0553049,-3300,Ph,0.0553049,-2300,Ph,0.05268023,-8350,Ma,0.05500041,-2850,Pc,0.05324171,-7750,Ph,0.04720483,-4450,Ph,0.05132705,-3350,Ph,0.08082045,-2850,Ph,0.08082045,-4550,Ph,0.06721504
358,-3100,Ph,0.05959421,-4250,Ma,-4050,0.05889147,Pc,0.07532998,-2650,Pc,0.06502649,-5950,Pc,0.06545271,-2750,Pc,0.07206682,-4950,Pc,0.07767503,-3000,Pc,0.07206682,-5450,Pc,0.07532998,-3850,Pc,0.06588456,-3650,Pc,0.06031394,-5000,Ma,0.06813234,-6150,Ma,0.06721504,-3050,Ma,0.05854629,-2050,Ma,0.05469926,-3450,Ma,0.0553049,-3300,Ph,0.0553049,-2000,Ph,0.05268023,-8350,Pc,0.05500041,-3350,Pc,0.05324171,-7750,Ph,0.04720483,-4850,Ph,0.05132705,-3350,Ph,0.08082045,-2900,Ph,0.08082045,-4550,Ph,0.06721504
359,-3100,Ph,0.05959421,-4250,Ma,-4050,0.05889147,Pc,0.07532998,-2700,Pc,0.06502649,-5950,Pc,0.06545271,-2750,Pc,0.07206682,-4950,Pc,0.07767503,-3000,Pc,0.07206682,-5450,Pc,0.07532998,-3850,Pc,0.06588456,-3650,Pc,0.06031394,-5000,Ma,0.06813234,-6100,Ma,0.06721504,-3100,Ma,0.05854629,-2100,Ma,0.05469926,-3450,Ma,0.0553049,-3300,Ma,0.0553049,-2000,Ph,0.05268023,-8300,Pc,0.05500041,-3350,Pc,0.05324171,-7800,Ph,0.04720483,-4850,Ph,0.05132705,-3400,Ph,0.08082045,-2900,Ph,0.08082045,-4550,Ph,0.06721504
360,-3150,Ph,0.05959421,-4000,Ma,-4050,0.05889147,Pc,0.07532998,-2700,Pc,0.06502649,-5900,Pc,0.06545271,-2750,Pc,0.07206682,-5000,Pc,0.07767503,-2950,Pc,0.07206682,-5450,Pc,0.07532998,-3850,Pc,0.06588456,-3500,Pc,0.06031394,-5000,Ma,0.06813234,-6100,Ma,0.06721504,-3100,Ma,0.05854629,-2100,Ma,0.05469926,-3450,Ma,0.0553049,-3350,Ma,0.0553049,-2050,Ph,0.05268023,-8300,Pc,0.05500041,-3400,Pc,0.05324171,-7800,Ph,0.04720483,-4800,Ph,0.05132705,-3400,Ph,0.08082045,-2950,Ph,0.08082045,-4550,Ph,0.06721504
361,-3150,Ph,0.05959421,-4000,Ma,-4050,0.05889147,Pc,0.07532998,-2650,Pc,0.06502649,-5900,Pc,0.06545271,-2750,Pc,0.07206682,-5000,Pc,0.07767503,-2950,Pc,0.07206682,-5450,Pc,0.07532998,-3900,Pc,0.06588456,-3500,Pc,0.06031394,-5000,Ma,0.06813234,-6050,Ma,0.06721504,-3100,Ma,0.05854629,-2800,Ma,0.05469926,-3500,Ma,0.0553049,-3350,Ma,0.0553049,-2050,Ph,0.05268023,-7750,Pc,0.05500041,-3400,Pc,0.05324171,-3600,Ph,0.04720483,-4800,Ph,0.05132705,-3450,Ph,0.08082045,-2950,Ph,0.08082045,-4600,Ph,0.06721504
362,-3150,Ph,0.05959421,-4000,Ma,-4100,0.05889147,Pc,0.07532998,-2650,Pc,0.06502649,-6150,Pc,0.06545271,-2800,Pc,0.07206682,-5000,Pc,0.07767503,-3400,Pc,0.07206682,-5450,Pc,0.07532998,-3900,Pc,0.06588456,-3450,Pc,0.06031394,-5050,Ma,0.06813234,-6050,Ma,0.06721504,-3100,Ma,0.05854629,-2800,Ma,0.05469926,-3500,Ma,0.0553049,-3350,Ma,0.0553049,-2100,Ph,0.05268023,-7750,Pc,0.05500041,-3700,Pc,0.05324171,-3600,Ph,0.04720483,-4750,Ph,0.05132705,-3450,Ph,0.08082045,-3000,Ph,0.08082045,-4600,Ph,0.06721504
363,-3150,Ph,0.05959421,-4000,Ma,-4100,0.05889147,Pc,0.07532998,-2650,Pc,0.06502649,-6150,Pc,0.06545271,-2800,Pc,0.07206682,-4650,Pc,0.07767503,-3400,Pc,0.07206682,-5900,Pc,0.07532998,-3900,Pc,0.06588456,-3450,Pc,0.06031394,-5050,Ma,0.06813234,-6350,Ma,0.06721504,-3100,Ma,0.05854629,-2850,Ma,0.05469926,-3500,Ma,0.0553049,-3350,Ma,0.0553049,-2100,Ph,0.05268023,-7800,Pc,0.05500041,-3700,Pc,0.05324171,-2150,Ph,0.04720483,-4750,Ph,0.05132705,-3500,Ph,0.08082045,-3000,Ph,0.08082045,-4600,Ph,0.06721504
364,-3150,Ph,0.05959421,-4000,Ma,-4100,0.05889147,Pc,0.07532998,-2650,Pc,0.06502649,-6100,Pc,0.06545271,-2800,Pc,0.07206682,-4550,Pc,0.07767503,-3350,Pc,0.07206682,-5900,Pc,0.07532998,-3900,Pc,0.06588456,-2250,Pc,0.06031394,-5050,Ma,0.06813234,-6350,Ma,0.06721504,-3100,Ma,0.05854629,-2850,Ma,0.05469926,-3500,Ma,0.0553049,-3350,Ma,0.0553049,-2150,Ph,0.05268023,-7800,Pc,0.05500041,-3750,Pc,0.05324171,-2150,Ph,0.04720483,-4500,Ph,0.05132705,-3500,Ph,0.08082045,-2350,Ph,0.08082045,-4600,Ph,0.06721504
365,-3150,Ph,0.05959421,-4000,Ma,-4100,0.05889147,Pc,0.07532998,-2650,Pc,0.06502649,-6100,Pc,0.06545271,-2800,Pc,0.07206682,-4550,Pc,0.07767503,-3350,Pc,0.07206682,-5900,Pc,0.07532998,-4000,Pc,0.06588456,-2250,Pc,0.06031394,-5050,Ma,0.06813234,-6300,Ma,0.06721504,-3150,Ma,0.05854629,-2900,Ma,0.05469926,-3550,Ma,0.0553049,-3350,Ma,0.0553049,-2150,Ph,0.05268023,-4000,Pc,0.05500041,-3750,Pc,0.05324171,-2250,Ph,0.04720483,-4500,Ph,0.05132705,-4100,Ph,0.08082045,-2350,Ph,0.08082045,-4600,Ph,0.06721504
366,-3200,Ph,0.05959421,-4050,Ma,-4100,0.05889147,Pc,0.07532998,-2650,Pc,0.06502649,-6050,Pc,0.06545271,-2550,Pc,0.07206682,-4550,Pc,0.07767503,-3300,Pc,0.07206682,-5900,Pc,0.07532998,-4000,Pc,0.06588456,-2400,Pc,0.06031394,-5100,Ma,0.06813234,-6300,Ma,0.06721504,-3150,Ma,0.05854629,-2900,Ma,0.05469926,-3550,Ma,0.0553049,-3400,Ma,0.0553049,-2200,Ph,0.05268023,-4000,Pc,0.05500041,-3800,Pc,0.05324171,-2250,Ph,0.04720483,-4950,Ph,0.05132705,-4100,Ph,0.08082045,-2600,Ph,0.08082045,-4600,Ph,0.06721504
367,-3200,Ph,0.05959421,-4050,Ma,-4100,0.05889147,Pc,0.07532998,-2600,Pc,0.06502649,-6050,Pc,0.06545271,-2550,Pc,0.07206682,-4600,Pc,0.07767503,-3300,Pc,0.07206682,-5950,Pc,0.07532998,-3950,Pc,0.06588456,-2400,Pc,0.06031394,-5100,Ma,0.06813234,-5950,Ma,0.06721504,-3150,Ma,0.05854629,-2950,Ma,0.05469926,-3550,Ma,0.0553049,-3400,Ma,0.0553049,-2200,Ph,0.05268023,-3700,Pc,0.05500041,-3800,Pc,0.05324171,-2200,Ph,0.04720483,-4950,Ph,0.05132705,-3100,Ph,0.08082045,-2600,Ph,0.08082045,-4600,Ph,0.06721504
368,-3200,Ph,0.05959421,-4050,Ma,-4150,0.05889147,Pc,0.07532998,-2600,Pc,0.06502649,-6500,Pc,0.06545271,-2500,Pc,0.07206682,-4350,Pc,0.07767503,-3250,Pc,0.07206682,-5950,Pc,0.07532998,-3950,Pc,0.06588456,-2350,Pc,0.06031394,-4950,Ma,0.06813234,-5950,Ma,0.06721504,-3150,Ma,0.05854629,-2950,Ma,0.05469926,-3550,Ma,0.0553049,-3400,Ma,0.0553049,-2500,Ph,0.05268023,-3700,Pc,0.05500041,-3850,Pc,0.05324171,-2200,Ph,0.04720483,-5000,Ph,0.05132705,-3100,Ph,0.08082045,-2650,Ph,0.08082045,-4350,Ph,0.06721504
